ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10213031,u.s. polo assn. kids boys white & navy blue applique hooded sweatshirt,u.s. polo assn. kids,boys,949,4,"white and navy blue applique sweatshirt, has a hood, two pockets, long sleeves, straight hem",blue
10212901,u.s. polo assn. kids girls white printed sweatshirt,u.s. polo assn. kids,girls,779,3,"white printed sweatshirt, has a round neck, long sleeves, straight hem",white
10220371,anouk women silver-toned embellished one toe flats,anouk,women,699,5,"a pair of silver-toned round-toe flats, has regular styling, no back strap detailsynthetic uppercushioned footbedtextured and patterned outsole",silver
1022184,skagen melbye women black analogue watch skw6006,skagen,women,5897,2,"case style: analogue watch with a circular casedial style: black dialfeatures: a screw to reset the time, a date and month aperturestrap style: black bracelet-style strap secured with a fold-over claspwater-resistantcomes in a signature skagen denmark casewarranty: 1 year from the date of purchasewarranty provided by brand owner / manufacturer",black
10231185,mimosa green art silk woven design kanjeevaram saree,mimosa,women,2287,5,design detail:green kanjeevaram woven design saree and has a woven design borderblouse piecethe model is wearing a stitched version of the blouse pieceorigin:kanjeevaram sarees are made in the kanchipuram region in tamil nadu. the fabric bears the images of all the scriptures embossed on the walls of the temples of the kanchipuram village.fabric:art silk is manufactured by synthetic fibres like rayon. it's light in weight and is soft on the skin for comfort in summers.,green
10213551,incolor 18 in 1 eyeshadow kit 2,incolor,women,479,8,incolor 18 in 1 eyeshadow kit shade number: 2,other
10231041,daily life forever52 women pink super stay lip gloss 7ml,daily life forever52,women,629,2,"what it is?:daily life forever52 super stay lip gloss 7mlcolour shade name:pinkwhat it does?:a lip gloss that boldly creates the appearance of fuller lips. the super stay lip gloss by daily life forever52 helps you create a voluminous lip look and features a formula that provides your lips with long lasting moisture for up to 8 hours. this waterproof and smudge-proof lip gloss stays put even during extreme conditions. furthermore, it coats your lips with a richly pigmented, high-shine, non sticky and lightweight formula for that ultimate glossy look.features:a lasting lip lacquer for luxe shine and fuller-looking lipsthe formula is enriched with nourishing benefits, keeps lips hydratedit gives lips a sculpted and volumized gleamfeatures a pointed tip, doe foot applicator for increased precisionabout the brand:daily life forever52 is one of the most renowned cosmetic brands that have evolved over the years to make professional beauty products easily accessible to all the gorgeous women all across the globe. the brand's aim is to offer trendy, unique and revolutionizing products that can help you in becoming everything you want to be, reflecting your true potential and at the same time keep your skin healthy naturally.",pink
10224585,moda rapido women turquoise blue & golden printed a-line kurta,moda rapido,women,1299,5,"turquoise blue and golden printed a-line kurta, has a tie-up neck, short sleeves, and flared hem",blue
10212963,u.s. polo assn. kids girls black mermaid sequinned sweatshirt,u.s. polo assn. kids,girls,1699,5,"black mermaid sequinned sweatshirt, has a round neck, straight hem",black
10214771,cortina set of 2 long door curtains,cortina,unisex,730,4,set content: 2 long door curtainscolour: green and beigepattern: geometric long doorlight blocking: regularfitting: eyelet,other
10231241,marks & spencer men black skinny fit solid formal trousers,marks & spencer,men,1499,3,"black solid mid-rise trousers, hook and bar closure, and 4 pockets",black
10220349,miss chase women yellow shirt dress,miss chase,women,949,5,"yellow solid shirt dress, has a mandarin collar, button closure, and high-low hemcomes with a fabric belt",yellow
10234327,gnist women tan brown solid heels,gnist,women,849,6,"a pair of tan open toe heels, has regular styling, open back detailsynthetic uppercushioned footbedtextured and patterned outsole, has a wedge heelwarranty: 1 monthwarranty provided by brand/manufacturer",brown
10213281,u.s. polo assn. kids girls red & blue solid shirt style top,u.s. polo assn. kids,girls,1299,3,"red and blue solid woven shirt style  top, has a shirt collar, long sleeves, and button closure",blue
10214823,cortina set of 2 door curtains,cortina,unisex,629,4,set content: 2 door curtainscolour: green and beigepattern: geometric doorlight blocking: regularfitting: eyelet,other
10222789,ed hardy men blue & white regular fit printed casual shirt,ed hardy,men,1349,6,"blue and white printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10234487,w women pink & golden printed layered kurta with leggings,w,women,5999,7,"pink and golden printed kurta with leggings and ethnic jacketpink and golden printed a-line calf length kurta, has a round neck, sleeveless, flared hempink solid churidar length leggings, has an elasticated waistband with drawstring closurecomes with a pink and golden printed a-line calf length ethnic jacket with sequinned detail, has a round neck, three-quarter sleeves, multiple slits, button closure",red
10224643,peora traditional 18k gold plated maang tikka set,peora,women,629,6,"18k gold-plated and pink maang tika with artificial stones embellishment, secured with hook closurecomes with a matching pair of earrings secured with post and back closurewarranty: 6 monthswarranty provided by brand/manufacturer",gold
10231811,jompers men blue woven design straight kurta,jompers,men,844,5,"blue woven design straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits",blue
10219759,united colors of benetton men blue & orange striped thong flip-flops,united colors of benetton,men,499,5,a pair of blue and orange striped flip flopsrubber upper materialcushioned footbedpatterned rubber outsolewarranty: 1 monthwarranty provided by brand/manufacturer,blue
10212935,u.s. polo assn. kids boys grey melange & navy printed polo collar t-shirt,u.s. polo assn. kids,boys,909,3,"grey melange and navy blue printed t-shirt, has a polo collar, and short sleeves",grey
10233187,bodha 925 silver-plated scooter shaped cufflinks,bodha,men,479,3,a pair of silver-toned quirky textured cufflinkscomes in a signature bodha case,silver
10213217,u.s. polo assn. kids boys navy blue  red colourblocked polo collar t-shirt,u.s. polo assn. kids,boys,899,3,"navy blue, red and reen colourblocked t-shirt, has a polo collar,long sleeves",blue
10213247,u.s. polo assn. kids boys navy blue & white printed hooded reversible bomber,u.s. polo assn. kids,boys,2449,9,"navy blue and white printed bomber with one side solid, has a hood, 4 pockets, zip closure, long sleeves, straight hem, and unlined",blue
10219749,united colors of benetton men grey & orange printed thong flip-flops,united colors of benetton,men,499,5,a pair of grey and orange printed flip flopsrubber upper materialcushioned footbedpatterned rubber outsolewarranty: 1 monthwarranty provided by brand/manufacturer,grey
10213931,united colors of benetton girls green printed round neck t-shirt,united colors of benetton,girls,299,3,"green printed t-shirt, has a round neck, and long sleeves",green
10214795,cortina white & brown set of 2 window curtains,cortina,unisex,545,4,set content: 2 window curtainscolour: white and brownpattern: floral windowlight blocking: regularfitting: eyeletlining: no,white
10234527,w women green & pink embroidered top with skirt & dupatta,w,women,5999,10,"this clothing set consists of top and skirtgreen and pink embroidered top, has a round neck, sleeveless, concealed zip closuregreen and pink printed skirt, has an elasticated waistband with hook and bar and concealed zip closuregreen solid net dupatta",green
10213277,u.s. polo assn. kids girls coral pink solid puffer jacket with quilted detail,u.s. polo assn. kids,girls,1739,5,"coral pink solid puffer jacket with quilted detail, has a hood, 2 pockets, zip closure, long sleeves, curved hem, and nylon lining",pink
10213549,incolor 9 in 1 eyeshadow makeup studio kit 18 g 5,incolor,women,316,3,9 in 1 eyeshadow makeup studio kitcolour shade: 5,other
10224943,biba women navy blue yoke design a-line kurta,biba,women,1499,5,"navy blue yoke design a-line kurta with embroidered, mirror, tie-up and panelled detail, has a notched round neck, three-quarter sleeves, and flared hem",blue
10231153,mimosa turquoise blue & gold-toned linen blend woven design kanjeevaram saree,mimosa,women,1516,5,"design detail:turquoise blue and gold-toned kanjeevaram  woven design saree and has a woven design border blouse piecethe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likeorigin:kanjeevaram sarees are made in the kanchipuram region in tamil nadu. the fabric bears the images of all the scriptures embossed on the walls of the temples of the kanchipuram village.",blue
10217491,cation women navy blue printed open front shrug,cation,women,629,5,"navy blue printed open front longline shrug, has sleeveless, high-low hem",blue
10216611,disney by wear your mind men yellow printed round neck t-shirt,disney by wear your mind,men,559,5,"yellow and black printed t-shirt, has a round neck, and short sleeves",yellow
10233281,and women navy blue floral printed fit and flare dress,and,women,629,5,"navy blue printed woven fit and flare dress, has a tie-up neck, three-quarter sleeves, button closure, and flared hem",blue
10214943,showoff men blue printed slim-fit single-breasted pure cotton blazer,showoff,men,3004,5,"blue printed slim-fit casual blazer, has a notched lapel, single-breasted with double button closure, long sleeves, two flap pockets, one chest welt pocket, an attached lining and a vented back hem.",blue
